,id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
618,1061914,2011,01/12/2011,1062015,6.0,RENT,1,Low,85000,1,22400, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Bad Loan,1,22.74,G,7,7.02,26376.52,12893.89,0.0,628.13,Northern-Irl
619,1061750,2011,01/12/2011,1012015,8.0,RENT,1,Low,50000,1,5825, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,13.25,6829.179203,5825.0,0.0,189.74,ulster
620,1061741,2011,01/12/2011,1042014,2.0,RENT,1,Low,41000,1,22250, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,15.63,19580.94,14038.0,1121.1,746.38,Northern-Irl
621,1061747,2011,01/12/2011,1122015,2.0,RENT,1,Low,50000,1,18000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,21.22,21337.38,13099.11,0.0,445.13,ulster
622,1040188,2011,01/12/2011,1012013,4.0,RENT,1,Low,30000,1,6000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,7.2,6690.69,6000.0,0.0,200.5,cannught
623,1057749,2011,01/12/2011,1112012,5.0,RENT,1,Low,57000,1,7650, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,11.71,B,2,23.96,3098.5,2056.23,321.33,253.04,ulster
624,1061721,2011,01/12/2011,1122015,2.0,RENT,1,Medium,110000,2,21000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,18.25,D,4,13.55,25707.46,15147.22,0.0,536.13,Northern-Irl
625,1061869,2011,01/12/2011,1122012,7.0,RENT,1,Low,50132,1,20675, 60 months,2,INDIVIDUAL,1,other,4,High,2,Bad Loan,1,15.27,C,3,23.31,5928.84,2979.22,0.0,494.8,ulster
626,1060650,2011,01/12/2011,1122012,6.0,MORTGAGE,3,Low,62500,1,13200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,12.06,14097.72,13200.0,0.0,413.04,leinster
627,1059701,2011,01/12/2011,1122014,0.5,RENT,1,Low,60000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,20.7,13436.27851,12000.0,0.0,373.33,leinster
628,1061842,2011,01/12/2011,1042013,6.0,RENT,1,Medium,130000,2,20000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.03,E,5,9.06,15402.03,12500.0,0.0,324.47,munster
629,1061837,2011,01/12/2011,1122014,7.0,RENT,1,Low,60000,1,15000, 36 months,1,INDIVIDUAL,1,house,12,Low,1,Good Loan,0,6.03,A,1,12.78,16434.53801,15000.0,0.0,456.54,Northern-Irl
630,1057272,2011,01/12/2011,1112015,5.0,MORTGAGE,3,Low,65000,1,27050, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.64,E,5,19.75,40977.76997,27050.0,0.0,696.35,ulster
631,1061675,2011,01/12/2011,1032014,3.0,MORTGAGE,3,Low,67735,1,22500, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.27,D,4,18.8,28139.255510000006,22500.0,0.0,562.46,leinster
632,1061661,2011,01/12/2011,1032013,0.5,RENT,1,Low,47800,1,20500, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,28.32,7896.36,3976.64,959.01,463.2,ulster
633,1061656,2011,01/12/2011,1122014,1.0,MORTGAGE,3,Low,99600,1,12800, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,19.95,15395.57447,12800.0,0.0,427.72,ulster
634,1061776,2011,01/12/2011,1122014,1.0,MORTGAGE,3,Low,54000,1,27575, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,10.65,B,2,12.27,32333.82656,27575.0,0.0,898.21,ulster
635,1061767,2011,01/12/2011,1072013,8.0,RENT,1,Low,49000,1,7000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,14.42,8016.9,7000.0,0.0,234.82,Northern-Irl
636,1052746,2011,01/12/2011,1122015,1.0,RENT,1,Low,33996,1,7600, 60 months,2,INDIVIDUAL,1,other,4,High,2,Good Loan,0,16.77,D,4,16.52,9069.01,5659.08,0.0,187.95,munster
637,1061643,2011,01/12/2011,1102013,10.0,RENT,1,Low,65000,1,29000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.42,B,2,7.22,14318.48,8619.3,0.0,651.27,Northern-Irl
638,1061785,2011,01/12/2011,1012015,4.0,RENT,1,Low,44160,1,10000, 36 months,1,INDIVIDUAL,1,moving,10,High,2,Good Loan,0,14.27,C,3,18.29,12347.05724,10000.0,0.0,343.09,leinster
639,1061623,2011,01/12/2011,1112013,5.0,RENT,1,Low,32000,1,14125, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,22.54,15533.01,14125.0,0.0,441.98,munster
640,1030795,2011,01/12/2011,1052014,0.5,MORTGAGE,3,Low,94500,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,4.17,13205.78618,12000.0,0.0,368.45,ulster
641,1061598,2011,01/12/2011,1022014,3.0,RENT,1,Low,19498,1,9575, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,6.62,A,1,18.34,10493.86394,9575.0,0.0,293.99,leinster
642,1061772,2011,01/12/2011,1112015,1.0,RENT,1,Low,30000,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,20.3,E,5,18.76,13908.29001,8900.0,0.0,237.29,leinster
643,1058931,2011,01/12/2011,1112012,9.0,MORTGAGE,3,Low,88000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,15.96,C,3,10.6,4637.54,3074.42,10.94,421.65,Northern-Irl
644,1061355,2011,01/12/2011,1122014,4.0,RENT,1,Low,45000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.69,B,2,22.61,12070.55506,10000.0,0.0,335.45,Northern-Irl
645,1061593,2011,01/12/2011,1122014,1.0,RENT,1,Low,37500,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.96,C,3,19.46,12644.0203,10000.0,0.0,351.38,Northern-Irl
646,1061581,2011,01/12/2011,1122015,5.0,MORTGAGE,3,Low,89000,1,25000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,10.77,28074.44,18482.75,0.0,585.22,leinster
647,1061583,2011,01/12/2011,1022014,4.0,RENT,1,Medium,120000,2,24000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,14.17,27378.86025,24000.0,0.0,773.4,leinster
648,1059572,2011,01/12/2011,1122014,7.0,RENT,1,Low,35000,1,14575, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,16.46,17088.82229,14575.0,0.0,474.76,Northern-Irl
649,1053004,2011,01/12/2011,1042013,0.5,MORTGAGE,3,Low,50000,1,9000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,4.44,9555.13,9000.0,0.0,280.0,cannught
650,1061496,2011,01/12/2011,1022013,10.0,RENT,1,Low,30000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,13.49,C,3,20.96,4749.77,3411.93,9.79,339.31,Northern-Irl
651,1051434,2011,01/12/2011,1122014,7.0,RENT,1,Low,25280,1,7125, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,17.58,D,4,16.8,9215.105035,7125.0,0.0,256.09,cannught
652,1058174,2011,01/12/2011,1032015,10.0,RENT,1,Low,29000,1,15000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,15.14,18733.89878,15000.0,0.0,323.53,Northern-Irl
653,1061547,2011,01/12/2011,1032013,6.0,RENT,1,Low,65000,1,13000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,17.11,14823.19,13000.0,0.0,441.1,ulster
654,1061317,2011,01/12/2011,1012016,7.0,RENT,1,Low,30000,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,10.44,12998.56,8939.99,0.0,271.14,Northern-Irl
655,1061306,2011,01/12/2011,1102015,2.0,RENT,1,Low,68000,1,18000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,20.3,E,5,17.98,27675.60002,18000.0,0.0,479.9,ulster
656,1061515,2011,01/12/2011,1062014,10.0,RENT,1,Low,90000,1,30000, 60 months,2,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,14.27,C,3,19.12,38694.89281000001,30000.0,0.0,702.26,munster
657,1058858,2011,01/12/2011,1022012,2.0,MORTGAGE,3,Low,58600,1,21600, 36 months,1,INDIVIDUAL,1,home_improvement,7,High,2,Bad Loan,1,17.27,D,4,10.85,2724.94,930.13,1180.28,773.01,munster
658,1051045,2011,01/12/2011,1122015,5.0,OWN,2,Low,50000,1,7600, 60 months,2,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,16.77,D,4,6.29,8982.99,5518.88,0.0,187.95,cannught
659,1060415,2011,01/12/2011,1052014,10.0,RENT,1,Low,85000,1,7000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,15.11,8334.669119,7000.0,0.0,233.91,ulster
660,1061279,2011,01/12/2011,1122014,5.0,RENT,1,Low,45000,1,7000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,24.48,8000.341221,7000.0,0.0,222.28,cannught
661,1058942,2011,01/12/2011,1122014,7.0,MORTGAGE,3,Low,44004,1,3600, 36 months,1,INDIVIDUAL,1,other,4,High,2,Good Loan,0,17.27,D,4,5.59,4636.867465,3600.0,0.0,128.84,Northern-Irl
662,1042958,2011,01/12/2011,1122014,10.0,MORTGAGE,3,Low,84996,1,3500, 36 months,1,INDIVIDUAL,1,major_purchase,8,Low,1,Good Loan,0,12.69,B,2,5.36,4225.278546000001,3500.0,0.0,117.41,leinster
663,1061251,2011,01/12/2011,1122014,6.0,RENT,1,Low,33000,1,5000, 36 months,1,INDIVIDUAL,1,medical,9,Low,1,Good Loan,0,8.9,A,1,16.47,5714.713113000002,5000.0,0.0,158.77,Northern-Irl
664,1058015,2011,01/12/2011,1032014,5.0,MORTGAGE,3,Low,60000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,17.3,11763.73937,10000.0,0.0,330.76,Northern-Irl
665,1059858,2011,01/12/2011,1122014,0.5,OWN,2,Low,19200,1,4500, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,13.49,C,3,19.56,5494.751027,4500.0,0.0,152.69,cannught
666,1061247,2011,01/12/2011,1122014,10.0,RENT,1,Low,62000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,6.74,14285.98751,12000.0,0.0,396.92,Northern-Irl
667,1061250,2011,01/12/2011,1022013,1.0,RENT,1,Low,38500,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.03,E,5,10.91,14472.92,12000.0,0.0,311.49,cannught
668,1061245,2011,01/12/2011,1122014,4.0,RENT,1,Low,68000,1,10700, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,16.41,12868.25911,10700.0,0.0,357.55,munster
669,1060411,2011,01/12/2011,1122013,1.0,RENT,1,Low,30000,1,6000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,19.36,6904.89,6000.0,0.0,195.44,leinster
670,1061416,2011,01/12/2011,1122014,10.0,RENT,1,Low,50000,1,20000, 36 months,1,INDIVIDUAL,1,wedding,5,Low,1,Good Loan,0,7.9,A,1,12.84,22527.90037,20000.0,0.0,625.81,Northern-Irl
671,1040053,2011,01/12/2011,1082012,2.0,RENT,1,Low,23000,1,10800, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,11.22,11955.52,10800.0,0.0,267.08,munster
672,1061227,2011,01/12/2011,1052015,10.0,RENT,1,Low,50400,1,25000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.03,E,5,20.67,23808.91768,16050.0,0.0,416.62,leinster
673,1061403,2011,01/12/2011,1102014,5.0,RENT,1,Medium,110000,2,20000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,10.3,26325.58032,20000.0,0.0,468.17,ulster
674,1061413,2011,01/12/2011,1122014,1.0,RENT,1,Low,40000,1,3600, 36 months,1,INDIVIDUAL,1,vacation,11,High,2,Good Loan,0,13.49,C,3,12.99,4395.549702,3600.0,0.0,122.15,leinster
675,1061202,2011,01/12/2011,1012015,10.0,RENT,1,Low,83954,1,6000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,17.48,6902.99658,6000.0,0.0,190.52,Northern-Irl
676,1061204,2011,01/12/2011,1122014,5.0,RENT,1,Low,35000,1,10375, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.27,C,3,22.39,12810.1667,10375.0,0.0,355.96,leinster
677,1061380,2011,01/12/2011,1122014,4.0,RENT,1,Low,60000,1,25000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,25.4,28576.74005,25000.0,0.0,793.84,ulster
678,1061193,2011,01/12/2011,1012014,4.0,RENT,1,Low,40000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.29,D,4,19.98,12427.97,10000.0,0.0,353.01,leinster
679,1051953,2011,01/12/2011,1122015,2.0,RENT,1,Low,42336,1,10000, 60 months,2,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,12.42,B,2,10.18,9313.3,6461.88,0.0,194.26,ulster
680,1061194,2011,01/12/2011,1122012,6.05,OWN,2,Low,41100,1,5600, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,6.03,A,1,3.97,5874.77,5600.0,0.0,170.44,Northern-Irl
681,1060945,2011,01/12/2011,1122014,4.0,RENT,1,Low,92000,1,6000, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,12.42,B,2,10.6,7216.641117,6000.0,0.0,200.5,cannught
682,1057719,2011,01/12/2011,1122014,2.0,RENT,1,Low,75000,1,8000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,8.7,9010.490414,8000.0,0.0,250.33,munster
683,1059906,2011,01/12/2011,1122015,10.0,RENT,1,Low,90000,1,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,26.33,23492.08,16297.65,0.0,489.57,ulster
684,1061383,2011,01/12/2011,1122014,4.0,MORTGAGE,3,Low,45000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,12.48,11903.56989,10000.0,0.0,330.76,leinster
685,1050511,2011,01/12/2011,1032014,8.0,RENT,1,Low,48000,1,11000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,24.1,12223.38333,11000.0,0.0,342.22,leinster
686,1061175,2011,01/12/2011,1122014,6.0,MORTGAGE,3,Medium,110000,2,5000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,6.38,5798.794527,5000.0,0.0,161.13,ulster
687,1061122,2011,01/12/2011,1022014,0.5,RENT,1,Low,30600,1,6500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,13.45,7520.309512000002,6500.0,0.0,211.73,munster
688,1061095,2011,01/12/2011,1112014,4.0,RENT,1,Low,69000,1,20000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,20.3,E,5,18.02,29399.95287,20000.0,0.0,533.23,ulster
689,1061164,2011,01/12/2011,1122013,4.0,RENT,1,Low,45000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,8.85,14119.2,12000.0,0.0,402.54,ulster
690,1060436,2011,01/12/2011,1052013,3.0,RENT,1,Low,27500,1,8250, 60 months,2,INDIVIDUAL,1,wedding,5,High,2,Bad Loan,1,19.91,E,5,20.25,5311.1,1579.15,1607.65,218.17,ulster
691,1061133,2011,01/12/2011,1122014,10.0,MORTGAGE,3,Medium,150500,2,21000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,3.69,23654.12907,21000.0,0.0,657.1,Northern-Irl
692,1060855,2011,01/12/2011,1032013,2.0,RENT,1,Low,32000,1,8400, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,16.77,D,4,16.95,9876.41,8400.0,0.0,298.53,Northern-Irl
693,1058477,2011,01/12/2011,1072012,5.0,RENT,1,Low,37500,1,7000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.69,B,2,21.38,7481.09,7000.0,0.0,234.82,Northern-Irl
694,1060995,2011,01/12/2011,1102013,0.5,RENT,1,Low,60000,1,12000, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Bad Loan,1,12.42,B,2,6.3,9546.76,6788.45,738.84,400.99,Northern-Irl
695,1061135,2011,01/12/2011,1062014,2.0,RENT,1,Low,33000,1,7200, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Bad Loan,1,11.71,B,2,12.69,7338.4,5810.48,204.3,238.15,leinster
696,1059939,2011,01/12/2011,1092013,10.0,RENT,1,Low,70000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,26.06,13673.71,12000.0,0.0,390.88,leinster
697,1060951,2011,01/12/2011,1032015,9.0,RENT,1,Low,75000,1,12800, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.27,C,3,16.75,17244.58619,12800.0,0.0,299.63,leinster
698,1046507,2011,01/12/2011,1122014,1.0,RENT,1,Low,16800,1,3050, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,9.91,B,2,3.5,3537.37435,3050.0,0.0,98.29,munster
699,1060880,2011,01/12/2011,1112013,1.0,RENT,1,Low,38000,1,9000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.65,C,3,19.55,10849.55,9000.0,0.0,310.45,cannught
700,1060934,2011,01/12/2011,1082013,5.0,OWN,2,Low,35000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,11.71,B,2,11.79,7293.6,5109.87,694.4,330.76,ulster
701,1061128,2011,01/12/2011,1052013,0.5,MORTGAGE,3,Low,95000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,18.37,10877.17,10000.0,0.0,322.25,Northern-Irl
702,1061130,2011,01/12/2011,1122013,10.0,MORTGAGE,3,Low,77400,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Bad Loan,1,14.27,C,3,20.05,6884.04,3787.77,850.87,343.09,cannught
703,1061126,2011,01/12/2011,1072012,0.5,RENT,1,Low,61000,1,8500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.29,D,4,11.76,9253.92,8500.0,0.0,300.06,cannught
704,1056057,2011,01/12/2011,1122015,8.0,RENT,1,Low,70000,1,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,19.42,22552.16,15966.33,0.0,470.14,Northern-Irl
705,1060895,2011,01/12/2011,1112014,10.0,RENT,1,Low,67000,1,7200, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,11.84,9406.39082,7200.0,0.0,165.64,Northern-Irl
706,1061106,2011,01/12/2011,1102014,0.5,MORTGAGE,3,Low,90000,1,21000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.27,C,3,8.76,27646.89899,21000.0,0.0,491.58,leinster
707,1060925,2011,01/12/2011,1022015,5.0,OWN,2,Medium,140000,2,27000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,7.44,31421.50811,27000.0,0.0,870.08,Northern-Irl
708,1045240,2011,01/12/2011,1122015,6.0,OWN,2,Low,55000,1,28625, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,20.3,E,5,21.25,36612.62,20390.59,0.0,763.18,Northern-Irl
709,1024951,2011,01/12/2011,1122014,9.0,RENT,1,Low,32400,1,4000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,5.41,4938.643698,4000.0,0.0,137.24,ulster
710,1061070,2011,01/12/2011,1042012,4.0,RENT,1,Low,50000,1,7300, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,11.71,B,2,12.79,7574.8,7300.0,0.0,241.46,Northern-Irl
711,1061060,2011,01/12/2011,1092012,9.0,MORTGAGE,3,Low,70000,1,18000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,8.9,A,1,17.76,19082.03,18000.0,0.0,571.56,cannught
712,1055190,2011,01/12/2011,1012013,10.0,OWN,2,Low,35000,1,5000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,11.71,B,2,19.37,5541.16,5000.0,0.0,165.38,leinster
713,1060848,2011,01/12/2011,1122015,6.05,MORTGAGE,3,Low,46212,1,6500, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,19.06,7302.43,4795.78,0.0,152.16,leinster
714,1053622,2011,01/12/2011,1122015,4.0,RENT,1,Low,43000,1,14100, 60 months,2,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,17.58,D,4,4.83,17015.42,10213.12,0.0,354.84,munster
715,1060865,2011,01/12/2011,1012016,10.0,MORTGAGE,3,Medium,140000,2,35000, 60 months,2,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,19.03,E,5,4.29,27511.89,15774.8,0.0,572.36,ulster
716,1051018,2011,01/12/2011,1092013,10.0,MORTGAGE,3,Medium,115000,2,10000, 36 months,1,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,14.27,C,3,24.34,11890.1,10000.0,0.0,343.09,leinster
717,1059259,2011,01/12/2011,1122014,4.0,RENT,1,Low,45000,1,3000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,19.39,3378.900433,3000.0,0.0,93.88,ulster
718,1060853,2011,01/12/2011,1012016,7.0,RENT,1,Low,95000,1,25000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.03,E,5,15.56,19077.65,11001.84,0.0,397.8,ulster
719,1060831,2011,01/12/2011,1022014,5.0,MORTGAGE,3,High,235000,3,28000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,15.96,C,3,9.08,34725.29396,28000.0,0.0,983.85,leinster
720,1058228,2011,01/12/2011,1012015,5.0,RENT,1,Low,36000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.65,C,3,9.6,12419.6075,10000.0,0.0,344.95,Northern-Irl
721,1060841,2011,01/12/2011,1122014,5.0,RENT,1,Low,26000,1,12000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,12.83,13516.06909,12000.0,0.0,375.49,ulster
722,1056914,2011,01/12/2011,1112014,3.0,RENT,1,Low,80000,1,10000, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,17.27,D,4,5.73,12874.2358,10000.0,0.0,357.88,Northern-Irl
723,1060794,2011,01/12/2011,1032014,1.0,RENT,1,Low,50000,1,11000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,14.09,12458.36047,11000.0,0.0,349.29,Northern-Irl
724,1061003,2011,01/12/2011,1122014,10.0,RENT,1,Low,55000,1,10000, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,15.27,C,3,0.89,12520.02557,10000.0,0.0,347.98,Northern-Irl
725,1061008,2011,01/12/2011,1122014,5.0,MORTGAGE,3,Low,55000,1,5000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,4.12,5525.563209,5000.0,0.0,153.52,Northern-Irl
726,1060779,2011,01/12/2011,1122014,3.0,RENT,1,Low,64424,1,5000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,6.03,A,1,0.93,5478.158165999998,5000.0,0.0,152.18,Northern-Irl
727,1060993,2011,01/12/2011,1122014,10.0,RENT,1,Low,56000,1,5000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,15.47,5714.737829,5000.0,0.0,158.77,Northern-Irl
728,1060553,2011,01/12/2011,1072014,7.0,RENT,1,Low,30000,1,6000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Bad Loan,1,14.27,C,3,15.68,6528.97,4997.41,159.53,205.86,ulster
729,1058200,2011,01/12/2011,1102013,4.0,MORTGAGE,3,Medium,111740,2,5000, 36 months,1,INDIVIDUAL,1,vacation,11,High,2,Good Loan,0,14.27,C,3,20.62,5972.78,5000.0,0.0,171.55,leinster
730,1060544,2011,01/12/2011,1122014,7.0,RENT,1,Low,67500,1,20050, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,17.58,D,4,24.84,25928.6497,20050.0,0.0,720.64,Northern-Irl
731,1060979,2011,01/12/2011,1082012,0.5,RENT,1,Low,41000,1,7000, 36 months,1,INDIVIDUAL,1,wedding,5,High,2,Bad Loan,1,16.77,D,4,20.31,1582.19,944.53,0.0,248.77,Northern-Irl
732,1060698,2011,01/12/2011,1072014,10.0,RENT,1,Medium,120000,2,25000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,6.17,29207.43088,25000.0,0.0,814.34,Northern-Irl
733,1060970,2011,01/12/2011,1102012,10.0,RENT,1,Low,30000,1,3000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,15.4,1134.68,721.02,130.88,100.64,ulster
734,1060760,2011,01/12/2011,1022015,10.0,RENT,1,Low,41500,1,8400, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,17.27,D,4,15.07,10826.09106,8400.0,0.0,300.62,Northern-Irl
